Date,HE,MW
1/1/24,2,3856.164
1/1/24,3,3705.203
1/1/24,4,3551.423
1/1/24,5,3322.039
1/1/24,6,3130.869
1/1/24,7,2893.69
1/1/24,8,2642.326
1/1/24,9,2314.379
1/1/24,10,1962.224
1/1/24,11,1598.131
1/1/24,12,1337.406
1/1/24,13,1241.523
1/1/24,14,1248.165
1/1/24,15,1288.464
1/1/24,16,1393.91
1/1/24,17,1631.443
1/1/24,18,1908.713
1/1/24,19,2055.018
1/1/24,20,2124.133
1/1/24,21,2222.187
1/1/24,22,2441.003
1/1/24,23,2763.008
1/1/24,24,3154.584
1/2/24,1,3050.32
1/2/24,2,3459.639
1/2/24,3,3763.693
1/2/24,4,3969.363
1/2/24,5,4091.744
1/2/24,6,4340.453
1/2/24,8,5019.237
1/2/24,9,5056.319
1/2/24,10,5070.914
1/2/24,11,5260.535
1/2/24,12,5503.665
1/2/24,13,5520.337
1/2/24,14,5298.526
1/2/24,15,5128.885
1/2/24,16,4977.353
1/2/24,17,4978.671
1/2/24,18,5119.752
1/2/24,19,5209.407
1/2/24,20,5065.848
1/2/24,21,4783.813
1/2/24,22,4356.453
1/2/24,23,3920.739
1/2/24,24,3519.902
1/3/24,1,3263.561
1/3/24,2,2978.969
1/3/24,3,2736.651
1/3/24,4,2545.934
1/3/24,5,2347.346
1/3/24,6,2126.277
1/3/24,7,1898.579
1/3/24,8,1692.126
1/3/24,9,1451.96
1/3/24,10,1313.778
1/3/24,11,1308.815
1/3/24,12,1450.237
1/3/24,13,1664.374
1/3/24,14,1811.642
1/3/24,15,1888.332
1/3/24,16,1937.847
1/3/24,17,1971.872
1/3/24,18,2055.307
1/3/24,19,2231.01
1/3/24,20,2471.589
1/3/24,21,2656.532
1/3/24,22,2732.391
1/3/24,23,2707.689
1/3/24,24,2661.71
1/4/24,1,2416.07
1/4/24,2,2455.807
1/4/24,3,2479.866
1/4/24,4,2487.83
1/4/24,5,2404.491
1/4/24,7,2190.441
1/4/24,8,2098.734
1/4/24,9,2025.78
1/4/24,10,1976.416
1/4/24,11,1920.346
1/4/24,12,1878.113
1/4/24,13,1812.184
1/4/24,14,1744.469
1/4/24,15,1698.294
1/4/24,16,1646.214
1/4/24,17,1604.392
1/4/24,18,1581.797
1/4/24,19,1562.208
1/4/24,20,1534.485
1/4/24,21,1508.667
1/4/24,22,1484.974
1/4/24,23,1488.56
1/4/24,24,1524.453
1/5/24,1,1535.385
1/5/24,2,1580.67
1/5/24,3,1599.491
1/5/24,4,1608.761
1/5/24,5,1603.06
1/5/24,6,1658.925
1/5/24,7,1665.639
1/5/24,8,1514.733
1/5/24,9,1255.334
1/5/24,10,934.367
1/5/24,11,646.178
1/5/24,12,533.606
1/5/24,13,499.313
1/5/24,14,536.812
1/5/24,15,579.067
1/5/24,16,676.151
1/5/24,17,932.232
1/5/24,18,1343.259
1/5/24,19,1651.871
1/5/24,20,1873.979
1/5/24,21,2029.568
1/5/24,22,2052.699
1/5/24,23,1945.157
1/5/24,24,1725.844
1/6/24,1,1590.085
1/6/24,2,1273.994
1/6/24,3,1010.59
1/6/24,4,831.492
1/6/24,5,802.831
1/6/24,6,869.329
1/6/24,7,941.523
1/6/24,8,1042.962
1/6/24,9,1112.406
1/6/24,10,1138.903
1/6/24,11,1166.987
1/6/24,12,1167.928
1/6/24,13,1065.774
1/6/24,14,984.439
1/6/24,15,986.801
1/6/24,16,965.5
1/6/24,17,900.845
1/6/24,18,883.858
1/6/24,19,927.97
1/6/24,20,996.534
1/6/24,21,1092.691
1/6/24,22,1211.128
1/6/24,23,1351.572
1/6/24,24,1491.153
1/7/24,1,1250.971
1/7/24,2,1480.885
1/7/24,3,1692.622
1/7/24,4,1913.356
1/7/24,5,2088.341
1/7/24,6,2305.015
1/7/24,7,2554.042
1/7/24,8,2779.668
1/7/24,9,2989.09
1/7/24,10,3330.799
1/7/24,12,4190.775
1/7/24,13,4489.805
1/7/24,14,4370.077
1/7/24,15,4179.799
1/7/24,16,3952.122
1/7/24,17,3627.647
1/7/24,18,3202.077
1/7/24,19,2834.652
1/7/24,20,2553.763
1/7/24,21,2396.273
1/7/24,22,2274.595
1/7/24,23,2175.625
1/7/24,24,2073.14
1/8/24,1,2100.338
1/8/24,2,2044.935
1/8/24,3,2038.751
1/8/24,4,2118.48
1/8/24,5,2257.706
1/8/24,6,2480.437
1/8/24,7,2816.699
1/8/24,8,3175.23
1/8/24,9,3512.979
1/8/24,10,3638.06
1/8/24,11,3670.458
1/8/24,12,3890.664
1/8/24,13,3926.808
1/8/24,14,3848.55
1/8/24,15,4016.835
1/8/24,16,4569.838
1/8/24,17,5248.523
1/8/24,18,5955.575
1/8/24,19,6545.871
1/8/24,20,6887.723
1/8/24,21,7086.534
1/8/24,22,7211
1/8/24,23,7323.183
1/8/24,24,7440.751
1/9/24,1,7671.488
1/9/24,2,7743.507
1/9/24,3,7887.37
1/9/24,4,8120.358
1/9/24,5,8244.777
1/9/24,6,8140.133
1/9/24,7,8041.082
1/9/24,8,7877.327
1/9/24,9,7444.146
1/9/24,10,6807.54
1/9/24,11,6093.605
1/9/24,12,5579.611
1/9/24,13,5368.43
1/9/24,14,5288.054
1/9/24,15,5427.644
1/9/24,16,5855.657
1/9/24,17,6405.418
1/9/24,18,7002.81
1/9/24,19,7575.523
1/9/24,20,7884.543
1/9/24,21,8278.018
1/9/24,22,8667.401
1/9/24,23,8902.798
1/9/24,24,9023.82
1/10/24,1,8981.523
1/10/24,2,8943.439
1/10/24,3,8861.002
1/10/24,4,8814.006
1/10/24,5,8746.395
1/10/24,6,8599.773
1/10/24,7,8465.321
1/10/24,8,8165.754
1/10/24,9,7718.748
1/10/24,10,7274.551
1/10/24,11,6804.202
1/10/24,12,6421.357
1/10/24,13,6165.776
1/10/24,14,5823.478
1/10/24,15,5457.349
1/10/24,16,5056.169
1/10/24,17,4960.806
1/10/24,18,5290.273
1/10/24,19,5803.062
1/10/24,20,6089.647
1/10/24,21,6272.465
1/10/24,22,6331.991
1/10/24,23,6360.114
1/10/24,24,6302.095
1/11/24,1,6229.311
1/11/24,2,6256.636
1/11/24,3,6441.39
1/11/24,4,6696.998
1/11/24,5,6892.634
1/11/24,6,6958.287
1/11/24,7,6934.35
1/11/24,8,6763.381
1/11/24,9,6411.977
1/11/24,10,5877.171
1/11/24,11,5120.353
1/11/24,12,4547.492
1/11/24,13,4097.558
1/11/24,14,3586.924
1/11/24,15,3089.004
1/11/24,16,2626.672
1/11/24,17,2268.275
1/11/24,18,2091.575
1/11/24,19,2264.612
1/11/24,20,2573.318
1/11/24,21,2907.427
1/11/24,22,3420.969
1/11/24,23,4083.068
1/11/24,24,4642.875
1/12/24,1,5443.473
1/12/24,2,5877.358
1/12/24,3,6330.772
1/12/24,4,6622.651
1/12/24,5,6891.063
1/12/24,6,7216.778
1/12/24,7,7559.642
1/12/24,8,7777.465
1/12/24,9,7762.621
1/12/24,10,7637.493
1/12/24,11,7406.736
1/12/24,12,7166.713
1/12/24,13,6888.762
1/12/24,14,6416.061
1/12/24,15,5887.816
1/12/24,16,5348.843
1/12/24,17,5290.424
1/12/24,18,5952.708
1/12/24,19,6606.364
1/12/24,20,7085.347
1/12/24,21,7340.654
1/12/24,22,7359.553
1/12/24,23,7414.702
1/12/24,24,7524.469
1/13/24,1,7515.297
1/13/24,2,7581.789
1/13/24,3,7770.432
1/13/24,4,7999.003
1/13/24,5,8232.764
1/13/24,6,8425.493
1/13/24,7,8613.932
1/13/24,8,8722.114
1/13/24,9,8822.107
1/13/24,10,8939.124
1/13/24,11,8945.596
1/13/24,12,8957.507
1/13/24,13,8914.739
1/13/24,14,8753.834
1/13/24,15,8771.933
1/13/24,16,8778.646
1/13/24,17,8757.27
1/13/24,18,8769.911
1/13/24,19,8898.87
1/13/24,20,8914.833
1/13/24,21,8916.432
1/13/24,22,8936.925
1/13/24,23,8916.742
1/13/24,24,8861.425
1/14/24,1,8978.335
1/14/24,2,8939.769
1/14/24,3,8890.321
1/14/24,4,8823.393
1/14/24,5,8714.785
1/14/24,6,8659.555
1/14/24,7,8573.045
1/14/24,8,8464.642
1/14/24,9,8373.18
1/14/24,10,8330.628
1/14/24,11,8171.083
1/14/24,12,7959.064
1/14/24,13,7518.448
1/14/24,14,6619.144
1/14/24,15,5928.663
1/14/24,16,5922.553
1/14/24,17,6258.423
1/14/24,18,6438.756
1/14/24,19,6318.627
1/14/24,20,5639.68
1/14/24,21,4793.303
1/14/24,22,4092.717
1/14/24,23,3669.293
1/14/24,24,3395.612
1/15/24,1,3240.529
1/15/24,2,3099.546
1/15/24,3,3007.125
1/15/24,4,2904.132
1/15/24,5,2669.548
1/15/24,6,2445.677
1/15/24,7,2247.086
1/15/24,8,2043.834
1/15/24,9,1846.397
1/15/24,10,1695.283
1/15/24,11,1576.252
1/15/24,12,1492.821
1/15/24,13,1559.502
1/15/24,14,1719.565
1/15/24,15,1758.191
1/15/24,16,1742.084
1/15/24,17,1764.09
1/15/24,18,1913.016
1/15/24,19,2320.914
1/15/24,20,2754.995
1/15/24,21,3124.417
1/15/24,22,3456.92
1/15/24,23,3766.852
1/15/24,24,3940.919
1/16/24,1,3894.497
1/16/24,2,4147.728
1/16/24,3,4400.903
1/16/24,4,4540.38
1/16/24,5,4682.113
1/16/24,6,4870.445
1/16/24,7,5081.903
1/16/24,8,5334.378
1/16/24,9,5591.823
1/16/24,10,5854.285
1/16/24,11,6113.593
1/16/24,12,6452.76
1/16/24,13,6706.245
1/16/24,14,6755.43
1/16/24,15,6715.203
1/16/24,16,6572.761
1/16/24,17,6445.365
1/16/24,18,6530.734
1/16/24,19,6858.32
1/16/24,20,7138.591
1/16/24,21,7343.58
1/16/24,23,7501.373
1/16/24,24,7436.824
1/17/24,1,7425.138
1/17/24,2,7396.86
1/17/24,3,7374.331
1/17/24,4,7313.009
1/17/24,5,7219.485
1/17/24,7,7213.426
1/17/24,8,7253.064
1/17/24,9,7178.361
1/17/24,10,7151.945
1/17/24,11,7147.797
1/17/24,12,7101.286
1/17/24,13,6985.481
1/17/24,14,6779.758
1/17/24,15,6568.444
1/17/24,16,6136.985
1/17/24,17,5512.515
1/17/24,18,4977.498
1/17/24,19,4678.77
1/17/24,20,4517.038
1/17/24,21,4350.364
1/17/24,22,4132.211
1/17/24,23,4009.67
1/17/24,24,3914.159
1/18/24,1,4085.93
1/18/24,2,3716.362
1/18/24,3,3323.461
1/18/24,4,2991.973
1/18/24,5,2701.191
1/18/24,6,2444.734
1/18/24,7,2195.764
1/18/24,8,1922.593
1/18/24,9,1530.611
1/18/24,10,1181.789
1/18/24,11,927.929
1/18/24,12,786.564
1/18/24,13,746.306
1/18/24,14,725.388
1/18/24,15,713.402
1/18/24,16,813.189
1/18/24,17,1116.052
1/18/24,18,1470.833
1/18/24,19,1755.873
1/18/24,20,1892.091
1/18/24,21,1991.028
1/18/24,22,2225.164
1/18/24,23,2565.927
1/18/24,24,2907.462
1/19/24,1,3061.297
1/19/24,2,3523.774
1/19/24,3,4098.752
1/19/24,4,4673.811
1/19/24,5,5101.784
1/19/24,6,5404.359
1/19/24,7,5597.379
1/19/24,8,5677.103
1/19/24,9,5725.269
1/19/24,10,5844.695
1/19/24,11,5988.077
1/19/24,12,6227.241
1/19/24,13,6447.922
1/19/24,14,6579.15
1/19/24,15,6644.418
1/19/24,16,6598.344
1/19/24,17,6519.098
1/19/24,18,6500.99
1/19/24,19,6614.285
1/19/24,20,6612.732
1/19/24,21,6566.563
1/19/24,22,6508.826
1/19/24,23,6381.456
1/19/24,24,6214.919
1/20/24,1,6108.614
1/20/24,2,6003.225
1/20/24,3,5910.303
1/20/24,4,5859.854
1/20/24,5,5748.907
1/20/24,6,5667.316
1/20/24,7,5691.401
1/20/24,8,5732.913
1/20/24,9,5509.89
1/20/24,10,5099.33
1/20/24,11,4739.392
1/20/24,12,4564.042
1/20/24,13,4501.868
1/20/24,14,4398.953
1/20/24,15,4330.292
1/20/24,16,4310.986
1/20/24,17,4409.062
1/20/24,18,4668.458
1/20/24,19,4851.332
1/20/24,20,4720.489
1/20/24,21,4486.121
1/20/24,22,4195.124
1/20/24,23,3850.81
1/20/24,24,3505.217
1/21/24,1,3056.903
1/21/24,2,2808.869
1/21/24,3,2641.732
1/21/24,4,2499.838
1/21/24,5,2422.319
1/21/24,6,2515.945
1/21/24,7,2893.812
1/21/24,8,3518.455
1/21/24,9,4105.83
1/21/24,10,4195.201
1/21/24,11,3989.82
1/21/24,12,3925.35
1/21/24,13,3987.083
1/21/24,14,4140.881
1/21/24,15,4305.707
1/21/24,16,4491.664
1/21/24,17,4849.412
1/21/24,18,5449.245
1/21/24,19,6051.951
1/21/24,20,6352.937
1/21/24,21,6477.026
1/21/24,22,6511.185
1/21/24,23,6533.637
1/21/24,24,6571.984
1/22/24,1,6537.856
1/22/24,2,6505.854
1/22/24,3,6468.324
1/22/24,4,6379.911
1/22/24,5,6251.043
1/22/24,6,6201.604
1/22/24,7,6225.627
1/22/24,8,6252.34
1/22/24,9,6176.478
1/22/24,10,5893.291
1/22/24,11,5563.574
1/22/24,12,5412.706
1/22/24,13,5264.025
1/22/24,14,5065.853
1/22/24,15,4789.975
1/22/24,16,4550.78
1/22/24,17,4431.749
1/22/24,18,4362.758
1/22/24,19,4429.8
1/22/24,20,4423.309
1/22/24,21,4351.613
1/22/24,22,4181.491
1/22/24,23,3841.765
1/22/24,24,3389.37
1/23/24,1,2617.946
1/23/24,2,2200.76
1/23/24,3,1852.124
1/23/24,4,1600.615
1/23/24,5,1368.363
1/23/24,6,1207.6
1/23/24,7,1171.999
1/23/24,8,1187.022
1/23/24,9,1225.368
1/23/24,10,1219.719
1/23/24,11,1207.526
1/23/24,12,1280.091
1/23/24,13,1331.183
1/23/24,14,1290.414
1/23/24,15,1194.377
1/23/24,16,1116.738
1/23/24,17,1040.238
1/23/24,18,1010.468
1/23/24,19,1063.044
1/23/24,20,1103.804
1/23/24,21,1119.507
1/23/24,22,1139.344
1/23/24,23,1170.555
1/23/24,24,1212.643
1/24/24,1,1233.359
1/24/24,2,1312.38
1/24/24,3,1498.25
1/24/24,4,1708.846
1/24/24,5,1935.532
1/24/24,6,2188.93
1/24/24,8,2420.601
1/24/24,9,2504.999
1/24/24,10,2522.505
1/24/24,11,2403.707
1/24/24,12,2206.122
1/24/24,13,2005.176
1/24/24,14,1924.407
1/24/24,15,1934.339
1/24/24,16,2055.523
1/24/24,17,2223.917
1/24/24,18,2347.768
1/24/24,19,2345.246
1/24/24,20,2262.367
1/24/24,21,2174.889
1/24/24,22,2120.898
1/24/24,23,2095.695
1/24/24,24,2044.404
1/25/24,1,1463.296
1/25/24,2,1338.274
1/25/24,3,1240.344
1/25/24,4,1179.551
1/25/24,5,1142.126
1/25/24,6,1164.802
1/25/24,7,1177.202
1/25/24,8,1164.33
1/25/24,9,1156.03
1/25/24,10,1127.919
1/25/24,11,1155.893
1/25/24,12,1233.783
1/25/24,13,1369.715
1/25/24,14,1650.013
1/25/24,15,2010.821
1/25/24,16,2544.237
1/25/24,17,3245.241
1/25/24,18,3967.059
1/25/24,19,4296.894
1/25/24,20,4322.142
1/25/24,21,4229.275
1/25/24,22,4210.086
1/25/24,23,4304.539
1/25/24,24,4542.278
1/26/24,1,2789.252
1/26/24,2,3166.243
1/26/24,3,3377.55
1/26/24,4,3531.308
1/26/24,5,3610.794
1/26/24,6,3532.017
1/26/24,7,3201.505
1/26/24,8,2785.842
1/26/24,9,2468.626
1/26/24,10,2222.856
1/26/24,11,2038.25
1/26/24,12,1935.932
1/26/24,13,1861.159
1/26/24,14,1727.664
1/26/24,15,1589.371
1/26/24,16,1463.632
1/26/24,17,1423.707
1/26/24,18,1423.93
1/26/24,19,1300.923
1/26/24,20,1183.523
1/26/24,21,1090.05
1/26/24,22,983.167
1/26/24,23,895.209
1/26/24,24,858.523
1/27/24,1,740.608
1/27/24,2,747.932
1/27/24,3,766.582
1/27/24,4,774.515
1/27/24,5,672.045
1/27/24,6,577.24
1/27/24,7,562.851
1/27/24,8,524.76
1/27/24,9,452.213
1/27/24,10,409.019
1/27/24,11,423.852
1/27/24,12,568.596
1/27/24,13,901.879
1/27/24,14,1400.115
1/27/24,15,1824.316
1/27/24,16,2292.582
1/27/24,17,2939.134
1/27/24,18,3699.459
1/27/24,19,4339.429
1/27/24,20,4824.99
1/27/24,21,5212.666
1/27/24,22,5598.896
1/27/24,23,5983.182
1/27/24,24,6213.56
1/28/24,1,7179.373
1/28/24,2,7442.147
1/28/24,3,7575.919
1/28/24,4,7548.216
1/28/24,5,7462.073
1/28/24,6,7381.499
1/28/24,7,7183.6
1/28/24,8,6913.815
1/28/24,9,6619.673
1/28/24,10,6381.794
1/28/24,11,6116.851
1/28/24,12,5804.673
1/28/24,13,5518.273
1/28/24,14,5282.641
1/28/24,15,5117.198
1/28/24,16,4936.926
1/28/24,17,4664.977
1/28/24,18,4369.755
1/28/24,19,4184.054
1/28/24,20,3901.945
1/28/24,21,3649.652
1/28/24,22,3524.615
1/28/24,23,3459.077
1/28/24,24,3388.11
1/29/24,1,3084.766
1/29/24,2,3033.545
1/29/24,3,2995.878
1/29/24,4,2986.857
1/29/24,5,2893.529
1/29/24,6,2772.347
1/29/24,7,2655.862
1/29/24,8,2538.958
1/29/24,9,2394.295
1/29/24,10,2294.799
1/29/24,11,2280.192
1/29/24,12,2367.343
1/29/24,13,2511.804
1/29/24,14,2690.6
1/29/24,15,2900.311
1/29/24,16,3144.778
1/29/24,17,3519.222
1/29/24,18,4083.118
1/29/24,19,4681.949
1/29/24,20,5067.228
1/29/24,21,5297.649
1/29/24,22,5321.033
1/29/24,23,5154.994
1/29/24,24,4946.331
1/30/24,1,5164.283
1/30/24,2,4777.405
1/30/24,3,4436.143
1/30/24,4,4184.776
1/30/24,5,3938.587
1/30/24,6,3746.757
1/30/24,7,3625.478
1/30/24,8,3481.778
1/30/24,9,3236.477
1/30/24,10,3039.056
1/30/24,11,3014.835
1/30/24,12,3132.297
1/30/24,13,3272.418
1/30/24,14,3402.719
1/30/24,15,3469.961
1/30/24,16,3524.444
1/30/24,17,3615.993
1/30/24,18,3698.908
1/30/24,19,3679.058
1/30/24,20,3515.311
1/30/24,21,3309.805
1/30/24,22,3117.381
1/30/24,23,2860.671
1/30/24,24,2681.642
1/31/24,1,2115.517
1/31/24,2,1879.391
1/31/24,3,1692.139
1/31/24,4,1531.559
1/31/24,5,1294.357
1/31/24,6,1068.042
1/31/24,7,899.496
1/31/24,8,753.347
1/31/24,9,581.084
1/31/24,10,461.644
1/31/24,11,468.356
1/31/24,12,681.745
1/31/24,13,997.944
1/31/24,14,1289.441
1/31/24,15,1572.041
1/31/24,16,1874.999
1/31/24,17,2330.594
1/31/24,18,3082.24
1/31/24,19,3930.033
1/31/24,20,4663.351
1/31/24,21,5225.536
1/31/24,22,5599.991
1/31/24,23,5837.693
1/31/24,24,6013.826
2/1/24,1,6686.879
2/1/24,2,6586.909
2/1/24,3,6436.757
2/1/24,4,6296.986
2/1/24,5,6256.792
2/1/24,6,6287.882
2/1/24,7,6146.247
2/1/24,8,5752.282
2/1/24,9,5088.281
2/1/24,10,4003.468
2/1/24,11,3062.898
2/1/24,12,2769.597
2/1/24,13,2628.18
2/1/24,14,2384.369
2/1/24,15,2027.969
2/1/24,16,1760.251
2/1/24,17,1733.623
2/1/24,18,1879.4
2/1/24,19,2078.284
2/1/24,20,2375.374
2/1/24,21,2749.025
2/1/24,22,3137.132
2/1/24,23,3335.066
2/1/24,24,3434.895
2/2/24,1,4201.088
2/2/24,2,4005.303
2/2/24,3,3789.477
2/2/24,4,3627.601
2/2/24,5,3445.961
2/2/24,6,3319.376
2/2/24,7,3268.693
2/2/24,8,3164.802
2/2/24,9,3051.59
2/2/24,10,3055.244
2/2/24,11,2981.963
2/2/24,12,2834.948
2/2/24,13,2671.617
2/2/24,14,2582.574
2/2/24,15,2568.56
2/2/24,16,2567.94
2/2/24,17,2592.233
2/2/24,18,2781.582
2/2/24,19,3096.043
2/2/24,20,3425.699
2/2/24,21,3571.454
2/2/24,22,3544.235
2/2/24,23,3473.547
2/2/24,24,3391.202
2/3/24,1,3640.308
2/3/24,2,3501.478
2/3/24,3,3349.21
2/3/24,4,3176.467
2/3/24,5,2976.335
2/3/24,6,2830.944
2/3/24,7,2827.412
2/3/24,8,2907.81
2/3/24,9,2575.655
2/3/24,10,2038.03
2/3/24,11,1789.959
2/3/24,12,1692.689
2/3/24,13,1611.03
2/3/24,14,1603.535
2/3/24,15,1713.089
2/3/24,16,1954.563
2/3/24,17,2408.927
2/3/24,18,3136.524
2/3/24,19,3891.882
2/3/24,20,4383.158
2/3/24,21,4584.622
2/3/24,22,4561.911
2/3/24,23,4426.049
2/3/24,24,4244.179
2/4/24,1,4613.254
2/4/24,2,4282.703
2/4/24,3,3959.101
2/4/24,4,3654.649
2/4/24,5,3330.425
2/4/24,6,3131.012
2/4/24,7,3122.677
2/4/24,8,3197.553
2/4/24,9,2818.941
2/4/24,10,2077.302
2/4/24,11,1674.408
2/4/24,12,1581.534
2/4/24,13,1651.033
2/4/24,14,1951.136
2/4/24,15,2373.2
2/4/24,16,2829.078
2/4/24,17,3354.732
2/4/24,18,4002.705
2/4/24,19,4487.631
2/4/24,20,4612.307
2/4/24,21,4545.291
2/4/24,22,4384.642
2/4/24,23,4098.858
2/4/24,24,3778.87
2/5/24,1,3588.032
2/5/24,2,3305.985
2/5/24,3,3007.315
2/5/24,4,2715.661
2/5/24,5,2514.97
2/5/24,6,2362.934
2/5/24,7,2151.846
2/5/24,8,1857.409
2/5/24,9,1328.205
2/5/24,10,808.549
2/5/24,11,570.564
2/5/24,12,502.867
2/5/24,13,545.336
2/5/24,14,716.458
2/5/24,15,955.625
2/5/24,16,1208.246
2/5/24,17,1540.158
2/5/24,18,1977.427
2/5/24,19,2251.709
2/5/24,20,2339.472
2/5/24,21,2257.099
2/5/24,22,2066.666
2/5/24,23,1850.403
2/5/24,24,1687.358
2/6/24,1,1519.087
2/6/24,2,1418.026
2/6/24,3,1316.205
2/6/24,4,1183.132
2/6/24,5,1000.978
2/6/24,6,851.463
2/6/24,7,742.225
2/6/24,8,611.86
2/6/24,9,439.872
2/6/24,10,334.412
2/6/24,11,286.878
2/6/24,12,269.549
2/6/24,13,274.718
2/6/24,14,299.523
2/6/24,15,328.013
2/6/24,16,341.684
2/6/24,17,422.357
2/6/24,18,569.265
2/6/24,19,844.517
2/6/24,20,1171.176
2/6/24,21,1416.427
2/6/24,22,1725.392
2/6/24,23,2121.487
2/6/24,24,2469.295
2/7/24,1,3188.264
2/7/24,2,3026.136
2/7/24,3,2776.217
2/7/24,4,2515.489
2/7/24,5,2298.125
2/7/24,6,2123.559
2/7/24,7,2020.817
2/7/24,8,2020.942
2/7/24,9,2020.846
2/7/24,10,1704.48
2/7/24,11,1339.508
2/7/24,12,1345
2/7/24,13,1457.396
2/7/24,14,1557.281
2/7/24,15,1729.263
2/7/24,16,2190.786
2/7/24,17,3004.281
2/7/24,18,3999.692
2/7/24,19,4928.129
2/7/24,20,5542.14
2/7/24,21,5940.431
2/7/24,22,6191.565
2/7/24,23,6379.784
2/7/24,24,6550.878
2/8/24,1,6634.635
2/8/24,2,6669.105
2/8/24,3,6654.683
2/8/24,4,6639.456
2/8/24,5,6624.521
2/8/24,6,6716.659
2/8/24,7,6832.236
2/8/24,8,6889.194
2/8/24,9,6852.651
2/8/24,10,6725.046
2/8/24,11,6646.827
2/8/24,12,6763.793
2/8/24,13,6839.176
2/8/24,14,6817.504
2/8/24,15,6895.25
2/8/24,16,7053.381
2/8/24,17,7266.183
2/8/24,18,7502.132
2/8/24,19,7731.701
2/8/24,20,7847.889
2/8/24,21,7898.947
2/8/24,22,7953.474
2/8/24,23,8010.165
2/8/24,24,8096.885
2/9/24,1,7800.163
2/9/24,2,7551.444
2/9/24,3,7239.725
2/9/24,4,6885.398
2/9/24,5,6521.429
2/9/24,6,6261.967
2/9/24,7,6093.77
2/9/24,8,5826.405
2/9/24,9,5229.521
2/9/24,10,4742.792
2/9/24,11,4726.838
2/9/24,12,4915.317
2/9/24,13,4995.13
2/9/24,14,4912.923
2/9/24,15,4585.764
2/9/24,16,3860.534
2/9/24,17,3143.159
2/9/24,18,2865.763
2/9/24,19,3050.778
2/9/24,20,3516.106
2/9/24,21,4054.887
2/9/24,22,4604.405
2/9/24,23,4966.054
2/9/24,24,5000.257
2/10/24,1,3763.429
2/10/24,2,3715.031
2/10/24,3,3782.733
2/10/24,4,3824.472
2/10/24,5,3890.864
2/10/24,6,3941.161
2/10/24,7,3806.374
2/10/24,8,3472.674
2/10/24,9,3083.74
2/10/24,10,2850.192
2/10/24,11,2717.216
2/10/24,12,2671.101
2/10/24,13,2870.448
2/10/24,14,3048.101
2/10/24,15,3024.96
2/10/24,16,3003.71
2/10/24,17,3026.508
2/10/24,18,3018.581
2/10/24,19,3059.862
2/10/24,20,3096.65
2/10/24,21,2949.282
2/10/24,22,2659.578
2/10/24,23,2373.897
2/10/24,24,2155.558
2/11/24,1,1859.157
2/11/24,2,1675.414
2/11/24,3,1493.763
2/11/24,4,1344.22
2/11/24,5,1224.74
2/11/24,6,1160.989
2/11/24,7,1061.495
2/11/24,8,881.395
2/11/24,9,622.57
2/11/24,10,394.095
2/11/24,11,271.701
2/11/24,12,209.452
2/11/24,13,214.419
2/11/24,14,230.727
2/11/24,15,264.425
2/11/24,16,343.081
2/11/24,17,448.337
2/11/24,18,574.11
2/11/24,19,699.375
2/11/24,20,771.023
2/11/24,21,772.3
2/11/24,23,686.851
2/11/24,24,672.421
2/12/24,1,717.61
2/12/24,2,687.107
2/12/24,3,673.707
2/12/24,4,714.458
2/12/24,5,756.902
2/12/24,6,855.943
2/12/24,7,954.877
2/12/24,8,918.923
2/12/24,9,760.052
2/12/24,10,710.466
2/12/24,11,809.221
2/12/24,12,935.071
2/12/24,13,1089.143
2/12/24,14,1374.197
2/12/24,15,1821.327
2/12/24,16,2397.318
2/12/24,17,3059.762
2/12/24,18,3872.417
2/12/24,19,4500.009
2/12/24,20,4905.505
2/12/24,21,5168.433
2/12/24,22,5282.697
2/12/24,23,5352.394
2/12/24,24,5396.649
2/13/24,1,5079.546
2/13/24,2,4940.966
2/13/24,3,4769.664
2/13/24,4,4561.281
2/13/24,5,4270.316
2/13/24,6,3982.897
2/13/24,7,3708.038
2/13/24,8,3340.848
2/13/24,9,2877.41
2/13/24,10,2647.459
2/13/24,11,2714.139
2/13/24,12,2892.891
2/13/24,13,3147.837
2/13/24,14,3403.672
2/13/24,15,3570.209
2/13/24,16,3481.463
2/13/24,17,3143.092
2/13/24,18,2805.433
2/13/24,19,2672.938
2/13/24,20,2601.439
2/13/24,21,2530.287
2/13/24,22,2591.23
2/13/24,24,2994.035
2/14/24,1,3266.623
2/14/24,2,3224.825
2/14/24,3,3191.946
2/14/24,4,3170.49
2/14/24,5,3153.695
2/14/24,6,3161.34
2/14/24,7,3130.505
2/14/24,8,3089.881
2/14/24,9,2778.285
2/14/24,10,2326.262
2/14/24,11,2081.847
2/14/24,12,1976.979
2/14/24,13,1898.03
2/14/24,14,1828.331
2/14/24,15,1778.822
2/14/24,16,1814.91
2/14/24,17,1984.154
2/14/24,18,2335.466
2/14/24,19,2983.332
2/14/24,20,3897.912
2/14/24,21,4708.846
2/14/24,22,5234.494
2/14/24,23,5505.077
2/14/24,24,5665.792
2/15/24,1,6212.93
2/15/24,2,6291.25
2/15/24,3,6355.292
2/15/24,4,6418.632
2/15/24,5,6556.922
2/15/24,6,6786.348
2/15/24,7,6958.059
2/15/24,8,7071.466
2/15/24,9,7159.554
2/15/24,10,7347.488
2/15/24,11,7504.969
2/15/24,12,7640.483
